tar1	tar2	tarPair	APF_score	Seq	APF_sim	Seq_distance
4	88	1T46:4YMJ	-336.036	109.76	0.249822	0.862841
4	89	1T46:5EAK	-328.553	48.3352	0.213938	0.97517
4	90	1T46:5EBZ	-250.814	54.5943	0.138416	0.985419
4	91	1T46:5EZV	-334.306	53.9088	0.216909	0.979184
4	92	1T46:5GRN	-737.088	217.578	0.753968	0.48162
4	93	1T46:5H2U	-345.351	115.512	0.231683	0.844525
4	94	1T46:5JIX	-210.8	8.45253	0.0769041	0.998358
4	95	1T46:5JZN	-305.746	52.6186	0.16993	0.966679
4	96	1T46:5L0N	-165.467	10.4607	0.0698146	0.997148
4	97	1T46:5LI9	-269.932	51.3061	0.138494	0.975067
4	98	1T46:5MY8	-277.882	28.4089	0.103593	0.992926
4	99	1T46:5NKF	-431.492	112.249	0.36704	0.861478
4	100	1T46:5U6B	-308.763	103.105	0.196064	0.875202
4	101	1T46:5UYJ	-336.284	47.1795	0.216615	0.974664
4	102	1T46:5BX6	-265.252	53.3646	0.227875	0.973557
4	103	1T46:4MXO	-439.538	109.822	0.382012	0.860631
4	104	1T46:5G1X	-277.402	60.4606	0.165651	0.955586
4	105	1T46:5HU9	-724.433	121.817	0.674659	0.829107
4	106	1T46:3KN5	-201.685	38.7445	0.0808611	0.982726
4	107	1T46:3BBT	-347.042	93.7121	0.206529	0.901106
4	108	1T46:3S95	-335.866	71.0953	0.238833	0.947827
4	109	1T46:5HES	-412.217	84.2851	0.212913	0.921581
5	1	1UA2:1CM8	-319.192	92.1417	0.213735	0.911652
5	2	1UA2:1Q41	-256.001	108.666	0.172693	0.885061
5	3	1UA2:1S9I	-361.391	69.3739	0.154387	0.947055
5	4	1UA2:1T46	-247.734	45.622	0.0987371	0.977234
5	5	1UA2:1UA2	-741.542	296.108	1.	0.
5	6	1UA2:1X8B	-239.438	40.3493	0.146748	0.978577
5	7	1UA2:1XJD	-275.403	58.4394	0.160963	0.961296
5	8	1UA2:2C47	-212.453	40.0522	0.148481	0.981938
5	9	1UA2:2CMW	-248.084	39.7186	0.15618	0.982768
5	10	1UA2:2DQ7	-289.019	50.677	0.209554	0.968073
5	11	1UA2:2HW7	-264.11	47.2744	0.166382	0.973307
5	12	1UA2:2I1M	-269.266	45.9863	0.171056	0.977456
5	13	1UA2:2JDO	-307.814	61.3202	0.205376	0.960727
5	14	1UA2:2NRU	-303.481	47.1114	0.193368	0.973384
5	15	1UA2:2QD9	-232.521	99.8681	0.10569	0.898068
5	16	1UA2:2RKU	-269.802	65.1067	0.147143	0.952569
5	17	1UA2:2V7O	-281.941	61.333	0.193839	0.959561
5	18	1UA2:2VZ6	-285.173	58.6866	0.200201	0.961168
5	19	1UA2:2WEL	-276.083	61.3659	0.204538	0.95907
5	20	1UA2:2X2M	-267.565	54.6849	0.230584	0.965385
5	21	1UA2:2X4Z	-356.411	63.6404	0.281923	0.952618
5	22	1UA2:2XNM	-251.801	53.3708	0.146451	0.963512
5	23	1UA2:2Y7J	-254.887	67.1868	0.156519	0.946958
5	24	1UA2:2YCF	-215.664	65.6776	0.105954	0.948904
5	25	1UA2:2YEX	-233.469	60.2439	0.171276	0.956908
5	26	1UA2:3BHY	-319.729	66.038	0.238394	0.943063
5	27	1UA2:3BLR	-327.015	125.537	0.226348	0.827102
5	28	1UA2:3E7O	-242.696	93.4833	0.168658	0.914294
5	29	1UA2:3EQR	-276.27	48.1147	0.154454	0.972479
5	30	1UA2:3F66	-275.296	54.2724	0.205096	0.966733
5	31	1UA2:3FHR	-224.791	42.4156	0.120601	0.978318
5	32	1UA2:3FXZ	-265.03	63.965	0.167458	0.951073
5	33	1UA2:3FZT	-178.646	40.9448	0.0561206	0.979616
5	34	1UA2:3HDM	-285.161	60.5678	0.221576	0.957972
5	35	1UA2:3HNG	-246.369	53.0034	0.117982	0.968409
5	36	1UA2:3MPM	-294.223	53.0671	0.200853	0.963899
5	37	1UA2:3NR9	-303.169	67.2771	0.209654	0.956805
5	38	1UA2:3OY1	-260.309	86.5083	0.133479	0.924719
5	39	1UA2:3PLS	-364.045	51.2234	0.289558	0.971258
5	40	1UA2:3POZ	-277.858	52.5443	0.125217	0.969036
5	41	1UA2:3PP0	-246.654	45.8533	0.0986713	0.975965
5	42	1UA2:3Q4U	-253.646	45.4109	0.164114	0.977209
5	43	1UA2:3R04	-267.146	48.2182	0.173042	0.973084
5	44	1UA2:3RGF	-230.766	110.917	0.0897549	0.877026
5	45	1UA2:3SXS	-305.897	47.0855	0.1964	0.973181
5	46	1UA2:3V8S	-303.309	52.1226	0.245933	0.977567
5	47	1UA2:3VO3	-275.959	53.8904	0.146071	0.969584
5	48	1UA2:3VVH	-414.513	67.8058	0.206072	0.946611
5	49	1UA2:3WF7	-347.855	62.523	0.233346	0.955576
5	50	1UA2:3ZBF	-261.6	43.3324	0.183403	0.97854
5	51	1UA2:4AT5	-229.372	51.7973	0.105563	0.970358
5	52	1UA2:4AU8	-239.227	145.261	0.142142	0.749328
5	53	1UA2:4B6L	-255.945	69.4483	0.135845	0.944159
5	54	1UA2:4BKY	-338.332	54.0374	0.224339	0.969133
5	55	1UA2:4CLJ	-280.23	40.2382	0.192946	0.982927
5	56	1UA2:4CRS	-351.262	63.8416	0.243216	0.960745
5	57	1UA2:4E93	-337.615	56.5866	0.243228	0.97107
5	58	1UA2:4EYJ	-223.034	100.288	0.0834018	0.898866
5	59	1UA2:4F9C	-287.679	66.1391	0.222324	0.950741
5	60	1UA2:4FYO	-255.78	44.775	0.161934	0.975717
5	61	1UA2:4GCJ	-281.548	156.787	0.156396	0.73174
5	62	1UA2:4GIH	-279.079	53.0402	0.202631	0.969089
5	63	1UA2:4GV1	-337.914	60.5516	0.230568	0.963249
5	64	1UA2:4HCU	-328.557	52.738	0.190661	0.965762
5	65	1UA2:4HGS	-272.669	41.6999	0.147209	0.981701
5	66	1UA2:4HVD	-263.09	54.0505	0.177011	0.966023
5	67	1UA2:4I4E	-273.084	42.1876	0.174617	0.977344
5	68	1UA2:4IM0	-301.372	44.8007	0.211701	0.988922
5	69	1UA2:4IVA	-282.95	55.346	0.214228	0.965093
5	70	1UA2:4K33	-310.268	49.7937	0.197204	0.971972
5	71	1UA2:4KIK	-283.485	49.0934	0.179719	0.986616
5	72	1UA2:4KWP	-256.02	88.8065	0.169453	0.92247
5	73	1UA2:4L7F	-327.377	88.4897	0.204851	0.926936
5	74	1UA2:4NW6	-277.853	65.3799	0.18372	0.952327
5	75	1UA2:4OBO	-225.669	58.0728	0.145241	0.960017
5	76	1UA2:4PMM	-261.695	47.0357	0.088816	0.975429
5	77	1UA2:4QTE	-341.111	114.905	0.206559	0.876219
5	78	1UA2:4RFZ	-363.89	47.8614	0.249379	0.971283
5	79	1UA2:4RT7	-277.362	55.9284	0.137335	0.963552
5	80	1UA2:4TND	-292.218	55.9751	0.206444	0.980974
5	81	1UA2:4TWC	-249.686	36.4438	0.125041	0.985378
5	82	1UA2:4U8Z	-272.534	58.7403	0.18323	0.959096
5	83	1UA2:4USF	-247.466	68.1856	0.139169	0.943448
5	84	1UA2:4WOT	-365.126	53.4741	0.220619	0.976129
5	85	1UA2:4X7Q	-270.562	44.2852	0.147659	0.975595
5	86	1UA2:4XV2	-274.861	44.8423	0.134928	0.972751
5	87	1UA2:4YLK	-256.219	74.6507	0.175038	0.946911
5	88	1UA2:4YMJ	-280.891	52.3659	0.197321	0.967446
5	89	1UA2:5EAK	-301.038	67.075	0.203014	0.950141
5	90	1UA2:5EBZ	-208.793	44.7595	0.108429	0.989781
5	91	1UA2:5EZV	-280.614	60.1804	0.172752	0.972951
5	92	1UA2:5GRN	-248.087	44.7451	0.0965538	0.97714
5	93	1UA2:5H2U	-278.971	53.2239	0.1709	0.965582
5	94	1UA2:5JIX	-183.567	17.4196	0.0657679	0.99273
5	95	1UA2:5JZN	-310.635	58.0483	0.198304	0.957715
5	96	1UA2:5L0N	-167.395	10.9475	0.0741937	0.996743
5	97	1UA2:5LI9	-378.365	63.0023	0.307614	0.960797
5	98	1UA2:5MY8	-327.416	55.0636	0.202825	0.972288
5	99	1UA2:5NKF	-261.835	49.4755	0.152765	0.971939
5	100	1UA2:5U6B	-304.498	47.256	0.215532	0.972664
5	101	1UA2:5UYJ	-278.826	65.8337	0.16837	0.948561
5	102	1UA2:5BX6	-254.653	59.9088	0.237431	0.96525
5	103	1UA2:4MXO	-279.585	52.3575	0.174743	0.96697
5	104	1UA2:5G1X	-321.729	68.471	0.251914	0.940604
5	105	1UA2:5HU9	-239.089	55.1233	0.0830772	0.963512
5	106	1UA2:3KN5	-242.225	48.5723	0.146322	0.971692
5	107	1UA2:3BBT	-227.823	44.8958	0.100639	0.976332
5	108	1UA2:3S95	-266.516	56.8116	0.170028	0.965262
5	109	1UA2:5HES	-188.431	52.5856	0.059101	0.968171
6	1	1X8B:1CM8	-312.036	38.9074	0.287512	0.981825
6	2	1X8B:1Q41	-297.565	37.8452	0.328375	0.983915
6	3	1X8B:1S9I	-295.221	53.5086	0.145011	0.963659
6	4	1X8B:1T46	-339.198	49.4273	0.260526	0.96917
6	5	1X8B:1UA2	-239.438	40.3493	0.146748	0.978577
6	6	1X8B:1X8B	-526.841	256.647	1.	0.
6	7	1X8B:1XJD	-350.097	48.3704	0.366123	0.969408
6	8	1X8B:2C47	-218.709	24.6867	0.22146	0.992083
6	9	1X8B:2CMW	-218.824	29.6902	0.171002	0.988891
6	10	1X8B:2DQ7	-365.224	48.0015	0.470987	0.966951
6	11	1X8B:2HW7	-329.679	43.4686	0.364852	0.973961
6	12	1X8B:2I1M	-321.792	49.9386	0.343812	0.969327
6	13	1X8B:2JDO	-244.713	45.848	0.182717	0.974669
6	14	1X8B:2NRU	-345.637	37.164	0.353109	0.98089
6	15	1X8B:2QD9	-272.971	44.1942	0.205029	0.97697
6	16	1X8B:2RKU	-302.633	51.388	0.260619	0.965908
6	17	1X8B:2V7O	-342.294	53.2148	0.402114	0.964877
6	18	1X8B:2VZ6	-304.666	52.976	0.321593	0.963492
6	19	1X8B:2WEL	-279.971	52.8849	0.296078	0.964927
6	20	1X8B:2X2M	-292.719	46.6676	0.388448	0.970915
6	21	1X8B:2X4Z	-253.808	51.6658	0.20119	0.96397
6	22	1X8B:2XNM	-263.456	58.6828	0.22562	0.949105
6	23	1X8B:2Y7J	-315.071	49.0078	0.336619	0.967439
6	24	1X8B:2YCF	-245.951	48.5518	0.193949	0.967784
6	25	1X8B:2YEX	-299.181	51.5396	0.395879	0.963612
6	26	1X8B:3BHY	-259.556	51.5325	0.221142	0.959998
6	27	1X8B:3BLR	-324.152	42.6138	0.313	0.977014
6	28	1X8B:3E7O	-271.393	40.1793	0.296858	0.981733
6	29	1X8B:3EQR	-360.766	40.6538	0.370755	0.977331
6	30	1X8B:3F66	-272.553	39.8802	0.282945	0.979275
6	31	1X8B:3FHR	-274.677	45.2633	0.253459	0.971512
6	32	1X8B:3FXZ	-296.727	57.2387	0.295439	0.954798
6	33	1X8B:3FZT	-202.757	34.0072	0.101762	0.983776
6	34	1X8B:3HDM	-258.712	42.2642	0.256685	0.976389
6	35	1X8B:3HNG	-300.112	48.0505	0.246382	0.970045
6	36	1X8B:3MPM	-332.327	44.8546	0.36068	0.970242
6	37	1X8B:3NR9	-274.05	37.2559	0.241105	0.984717
6	38	1X8B:3OY1	-272.635	38.0571	0.206143	0.983191
6	39	1X8B:3PLS	-247.563	34.6248	0.188476	0.984848
6	40	1X8B:3POZ	-313.971	39.6773	0.224969	0.979629
6	41	1X8B:3PP0	-317.81	43.5191	0.230562	0.975021
6	42	1X8B:3Q4U	-316.46	36.0551	0.359631	0.983423
6	43	1X8B:3R04	-281.937	37.0295	0.271248	0.981685
6	44	1X8B:3RGF	-285.362	31.582	0.193195	0.988497
6	45	1X8B:3SXS	-339.937	42.6116	0.341389	0.974658
6	46	1X8B:3V8S	-255.023	42.7914	0.244697	0.982555
6	47	1X8B:3VO3	-376.907	48.8663	0.383458	0.971145
6	48	1X8B:3VVH	-303.369	51.3007	0.155357	0.96474
6	49	1X8B:3WF7	-253.133	42.8059	0.173907	0.975975
6	50	1X8B:3ZBF	-276.94	41.7261	0.289297	0.977042
6	51	1X8B:4AT5	-279.653	44.0954	0.220861	0.975215
6	52	1X8B:4AU8	-280.67	43.6561	0.275443	0.973878
6	53	1X8B:4B6L	-308.422	67.4914	0.277602	0.939153
6	54	1X8B:4BKY	-344.509	51.0627	0.327347	0.9682
6	55	1X8B:4CLJ	-298.601	37.2867	0.308425	0.983086
6	56	1X8B:4CRS	-281.613	48.538	0.220052	0.97382
6	57	1X8B:4E93	-328.22	44.6502	0.323586	0.979218
6	58	1X8B:4EYJ	-237.926	47.0838	0.16826	0.974281
6	59	1X8B:4F9C	-264.805	41.1184	0.265124	0.978034
6	60	1X8B:4FYO	-250.642	36.444	0.218882	0.981439
6	61	1X8B:4GCJ	-345.96	48.2564	0.332409	0.97068
6	62	1X8B:4GIH	-276.015	42.3665	0.278995	0.977246
6	63	1X8B:4GV1	-265.903	43.6125	0.200968	0.978003
6	64	1X8B:4HCU	-302.748	39.1838	0.227829	0.978193
6	65	1X8B:4HGS	-266.577	30.3407	0.198029	0.988823
6	66	1X8B:4HVD	-328.255	40.1465	0.387893	0.978373
6	67	1X8B:4I4E	-290.757	37.0401	0.278666	0.97985
6	68	1X8B:4IM0	-334.051	38.3412	0.366112	0.990639
6	69	1X8B:4IVA	-274.782	36.3689	0.284328	0.982609
6	70	1X8B:4K33	-317.024	44.8615	0.289819	0.973751
6	71	1X8B:4KIK	-346.251	49.4754	0.377373	0.984317
6	72	1X8B:4KWP	-276.634	30.4341	0.278497	0.989495
6	73	1X8B:4L7F	-282.317	37.168	0.214426	0.985128
6	74	1X8B:4NW6	-303.989	52.7371	0.309563	0.964213
6	75	1X8B:4OBO	-297.801	46.6584	0.355983	0.970222
6	76	1X8B:4PMM	-308.271	45.0666	0.243985	0.973975
6	77	1X8B:4QTE	-297.986	39.111	0.221935	0.983454
6	78	1X8B:4RFZ	-276.046	39.4623	0.202006	0.977476
6	79	1X8B:4RT7	-360.063	47.3641	0.325696	0.969841
6	80	1X8B:4TND	-205.837	41.87	0.144157	0.987718
6	81	1X8B:4TWC	-268.595	31.7014	0.203669	0.987235
6	82	1X8B:4U8Z	-369.806	65.4994	0.474845	0.941322
6	83	1X8B:4USF	-272.017	49.595	0.236659	0.965481
6	84	1X8B:4WOT	-301.118	46.02	0.211188	0.979602
6	85	1X8B:4X7Q	-306.687	37.4381	0.267031	0.979876
6	86	1X8B:4XV2	-308.83	42.9298	0.239742	0.971186
6	87	1X8B:4YLK	-217.262	38.0748	0.177155	0.984066
6	88	1X8B:4YMJ	-333.021	44.8348	0.390386	0.972468
6	89	1X8B:5EAK	-363.799	54.9085	0.417331	0.961451
6	90	1X8B:5EBZ	-266.013	55.512	0.247706	0.981864
6	91	1X8B:5EZV	-336.075	56.3059	0.348793	0.972681
6	92	1X8B:5GRN	-332.327	55.93	0.24386	0.958791
6	93	1X8B:5H2U	-315.85	49.3875	0.308364	0.965808
6	94	1X8B:5JIX	-207.966	10.5402	0.119121	0.996929
6	95	1X8B:5JZN	-333.21	56.1336	0.321171	0.954379
6	96	1X8B:5L0N	-151.956	9.40913	0.087489	0.997224
6	97	1X8B:5LI9	-259.056	45.4562	0.202963	0.976455
6	98	1X8B:5MY8	-286.436	34.4273	0.218491	0.987502
6	99	1X8B:5NKF	-367.823	44.7872	0.424415	0.97347
6	100	1X8B:5U6B	-321.684	39.1722	0.33857	0.978329
6	101	1X8B:5UYJ	-350.89	44.8898	0.375202	0.972407
6	102	1X8B:5BX6	-266.987	50.6472	0.367365	0.971345
6	103	1X8B:4MXO	-372.59	47.1635	0.436791	0.969077
6	104	1X8B:5G1X	-293.989	52.5031	0.296044	0.959707
6	105	1X8B:5HU9	-346.351	37.5069	0.245361	0.98051
6	106	1X8B:3KN5	-212.635	50.9204	0.158717	0.964105
6	107	1X8B:3BBT	-294.447	35.958	0.236571	0.982483
6	108	1X8B:3S95	-331.01	44.2209	0.369093	0.975717
6	109	1X8B:5HES	-338.542	42.613	0.228493	0.975885
7	1	1XJD:1CM8	-389.721	59.8244	0.371825	0.962993
7	2	1XJD:1Q41	-325.706	62.8091	0.326178	0.961844
7	3	1XJD:1S9I	-340.927	62.2583	0.160348	0.957629
7	4	1XJD:1T46	-341.306	60.0711	0.218673	0.96078
7	5	1XJD:1UA2	-275.403	58.4394	0.160963	0.961296
7	6	1XJD:1X8B	-350.102	48.3704	0.366123	0.969408
7	7	1XJD:1XJD	-635.443	297.994	1.	0.
7	8	1XJD:2C47	-311.922	45.5465	0.373455	0.976791
7	9	1XJD:2CMW	-245.184	50.0778	0.178003	0.972781
7	10	1XJD:2DQ7	-466.549	62.3501	0.637233	0.951976
7	11	1XJD:2HW7	-409.929	71.7847	0.467622	0.938841
7	12	1XJD:2I1M	-322.188	57.6535	0.285771	0.96479
7	13	1XJD:2JDO	-362.653	161.251	0.332725	0.730141
7	14	1XJD:2NRU	-318.233	51.8273	0.248147	0.967992
7	15	1XJD:2QD9	-314.381	49.6827	0.225532	0.974933
7	16	1XJD:2RKU	-318.533	85.0292	0.239347	0.919612
7	17	1XJD:2V7O	-391.591	78.2929	0.436354	0.934522
7	18	1XJD:2VZ6	-379.873	74.5537	0.414513	0.937728
7	19	1XJD:2WEL	-294.3	80.8528	0.271168	0.929397
7	20	1XJD:2X2M	-296.066	67.3185	0.329515	0.947876
7	21	1XJD:2X4Z	-315.784	83.4962	0.258258	0.918956
7	22	1XJD:2XNM	-281.38	60.3819	0.213392	0.953592
7	23	1XJD:2Y7J	-346.195	79.9199	0.336907	0.925423
7	24	1XJD:2YCF	-243.534	87.1098	0.157634	0.910684
7	25	1XJD:2YEX	-321.342	77.9707	0.378603	0.928275
7	26	1XJD:3BHY	-364.962	73.9146	0.362448	0.929122
7	27	1XJD:3BLR	-412.848	62.5666	0.420944	0.957325
7	28	1XJD:3E7O	-332.339	68.1578	0.369107	0.95473
7	29	1XJD:3EQR	-401.436	58.0339	0.380563	0.960215
7	30	1XJD:3F66	-322.121	56.703	0.327638	0.963916
7	31	1XJD:3FHR	-381.588	59.4357	0.405563	0.957695
7	32	1XJD:3FXZ	-296.675	73.8557	0.244811	0.935185
7	33	1XJD:3FZT	-233.462	57.7576	0.111858	0.959696
7	34	1XJD:3HDM	-334.432	143.285	0.355626	0.766276
7	35	1XJD:3HNG	-309.449	65.5414	0.217194	0.952001
7	36	1XJD:3MPM	-310.054	56.7045	0.260228	0.959041
7	37	1XJD:3NR9	-383.614	54.1292	0.391711	0.972216
7	38	1XJD:3OY1	-315.928	58.7906	0.229477	0.965452
7	39	1XJD:3PLS	-327.566	55.4494	0.273537	0.966533
7	40	1XJD:3POZ	-337.079	61.2801	0.215009	0.958151
7	41	1XJD:3PP0	-384.904	56.6746	0.28039	0.963514
7	42	1XJD:3Q4U	-338.759	49.7708	0.341666	0.972795
7	43	1XJD:3R04	-366.025	58.5306	0.379012	0.960591
7	44	1XJD:3RGF	-286.514	50.2162	0.161446	0.974953
7	45	1XJD:3SXS	-359.737	62.9265	0.316932	0.952403
7	46	1XJD:3V8S	-316.593	113.838	0.312665	0.893669
7	47	1XJD:3VO3	-367.942	58.6414	0.302991	0.964212
7	48	1XJD:3VVH	-343.311	60.8861	0.164972	0.957224
7	49	1XJD:3WF7	-301.22	139.001	0.20413	0.781818
7	50	1XJD:3ZBF	-347.151	59.3777	0.376912	0.959959
7	51	1XJD:4AT5	-314.481	67.5818	0.231536	0.949859
7	52	1XJD:4AU8	-323.793	64.6253	0.30386	0.950699
7	53	1XJD:4B6L	-306.477	86.1228	0.227252	0.914669
7	54	1XJD:4BKY	-427.997	80.5735	0.418879	0.931808
7	55	1XJD:4CLJ	-381.882	53.7657	0.41818	0.969711
7	56	1XJD:4CRS	-394.66	171.444	0.358324	0.718695
7	57	1XJD:4E93	-415.702	68.6302	0.430388	0.957714
7	58	1XJD:4EYJ	-250.743	58.287	0.154937	0.966055
7	59	1XJD:4F9C	-354.252	55.095	0.393424	0.966035
7	60	1XJD:4FYO	-299.254	53.9579	0.258675	0.964959
7	61	1XJD:4GCJ	-383.791	78.9518	0.339089	0.932407
7	62	1XJD:4GIH	-403.339	51.8647	0.493957	0.970631
7	63	1XJD:4GV1	-362.524	157.207	0.309675	0.753847
7	64	1XJD:4HCU	-312.898	62.4688	0.201761	0.952265
7	65	1XJD:4HGS	-349.805	50.7604	0.282703	0.973057
7	66	1XJD:4HVD	-398.837	58.1463	0.4747	0.960928
7	67	1XJD:4I4E	-281.162	56.4497	0.216054	0.959694
7	68	1XJD:4IM0	-378.794	51.1399	0.3903	0.985656
7	69	1XJD:4IVA	-380.626	56.8292	0.452279	0.96343
7	70	1XJD:4K33	-384.031	68.0922	0.352592	0.947919
7	71	1XJD:4KIK	-448.974	54.1261	0.525975	0.983834
7	72	1XJD:4KWP	-290.653	58.8541	0.254844	0.966164
7	73	1XJD:4L7F	-325.666	57.5385	0.236552	0.969304
7	74	1XJD:4NW6	-436.141	139.132	0.528279	0.785476
7	75	1XJD:4OBO	-307.991	62.8223	0.315687	0.953506
7	76	1XJD:4PMM	-332.168	60.3903	0.234845	0.959752
7	77	1XJD:4QTE	-374.518	59.2122	0.290592	0.967338
7	78	1XJD:4RFZ	-304.933	64.3591	0.204381	0.948402
7	79	1XJD:4RT7	-364.229	61.2289	0.27629	0.956592
7	80	1XJD:4TND	-269.343	111.73	0.204683	0.924676
7	81	1XJD:4TWC	-313.3	44.5331	0.229709	0.978305
7	82	1XJD:4U8Z	-415.992	79.1042	0.498161	0.926289
7	83	1XJD:4USF	-236.57	67.1423	0.148416	0.945512
7	84	1XJD:4WOT	-367.407	115.702	0.260692	0.888953
7	85	1XJD:4X7Q	-444.385	59.2154	0.464777	0.956641
7	86	1XJD:4XV2	-322.129	60.9779	0.216253	0.949931
7	87	1XJD:4YLK	-313.34	60.9671	0.305501	0.964814
7	88	1XJD:4YMJ	-341.827	68.8086	0.341054	0.944149
7	89	1XJD:5EAK	-403.466	91.1208	0.425534	0.908568
7	90	1XJD:5EBZ	-303.257	65.8705	0.266924	0.978007
7	91	1XJD:5EZV	-492.498	94.8908	0.621065	0.933176
7	92	1XJD:5GRN	-337.337	62.4152	0.208317	0.955801
7	93	1XJD:5H2U	-276.797	64.5359	0.196339	0.949717
7	94	1XJD:5JIX	-205.376	9.79105	0.0963085	0.997718
7	95	1XJD:5JZN	-403.565	80.4656	0.390614	0.919264
7	96	1XJD:5L0N	-158.14	9.24778	0.0772628	0.997691
7	97	1XJD:5LI9	-322.958	162.935	0.261562	0.73946
7	98	1XJD:5MY8	-319.71	43.6821	0.225713	0.982671
7	99	1XJD:5NKF	-316.325	49.529	0.260171	0.972056
7	100	1XJD:5U6B	-367.423	57.2478	0.366196	0.960137
7	101	1XJD:5UYJ	-429.437	83.8789	0.465963	0.917025
7	102	1XJD:5BX6	-283.864	129.337	0.344247	0.839059
7	103	1XJD:4MXO	-332.998	57.639	0.289229	0.960223
7	104	1XJD:5G1X	-366.899	97.561	0.382269	0.880178
7	105	1XJD:5HU9	-336.083	68.7963	0.191536	0.943526
7	106	1XJD:3KN5	-318.293	72.1972	0.294867	0.937854
7	107	1XJD:3BBT	-261.572	54.7905	0.154764	0.964973
7	108	1XJD:3S95	-434.525	72.4376	0.527368	0.943882
7	109	1XJD:5HES	-309.797	57.7423	0.158628	0.961865
8	1	2C47:1CM8	-294.873	41.8813	0.329945	0.981981
8	2	2C47:1Q41	-260.295	29.5593	0.322895	0.991604
8	3	2C47:1S9I	-256.254	38.3741	0.140431	0.984007
8	4	2C47:1T46	-227.881	34.295	0.151116	0.9873
8	5	2C47:1UA2	-212.458	40.0522	0.148481	0.981938
8	6	2C47:1X8B	-218.695	24.6867	0.22146	0.992083
8	7	2C47:1XJD	-311.888	45.5465	0.373455	0.976791
8	8	2C47:2C47	-409.949	299.947	1.	0.
8	9	2C47:2CMW	-304.005	275.263	0.424224	0.182965
8	10	2C47:2DQ7	-294.381	36.4892	0.393187	0.983659
8	11	2C47:2HW7	-291.639	35.912	0.366897	0.984793
8	12	2C47:2I1M	-220.409	26.7254	0.207307	0.992483
8	13	2C47:2JDO	-261.578	40.9461	0.268287	0.982713
8	14	2C47:2NRU	-247.765	24.252	0.233159	0.993037
8	15	2C47:2QD9	-259.799	40.9208	0.238688	0.983105
8	16	2C47:2RKU	-234.648	36.7915	0.201334	0.985047
8	17	2C47:2V7O	-301.736	32.0695	0.401575	0.989086
8	18	2C47:2VZ6	-272.48	31.491	0.33059	0.988962
8	19	2C47:2WEL	-248.671	30.8388	0.300145	0.989795
8	20	2C47:2X2M	-225.131	33.9576	0.295297	0.986823
8	21	2C47:2X4Z	-245.93	32.0053	0.242802	0.98817
8	22	2C47:2XNM	-186.958	23.8884	0.146014	0.992784
8	23	2C47:2Y7J	-249.694	33.362	0.271697	0.987089
8	24	2C47:2YCF	-188.078	35.3702	0.145731	0.98537
8	25	2C47:2YEX	-206.693	38.9373	0.242801	0.982229
8	26	2C47:3BHY	-312.572	32.0733	0.412077	0.986741
8	27	2C47:3BLR	-297.228	36.9941	0.33821	0.985178
8	28	2C47:3E7O	-286.359	35.1269	0.424709	0.988054
8	29	2C47:3EQR	-262.95	36.2596	0.25314	0.98457
8	30	2C47:3F66	-225.513	31.3775	0.248941	0.989023
8	31	2C47:3FHR	-272.147	27.19	0.319762	0.991204
8	32	2C47:3FXZ	-242.413	37.7273	0.2534	0.983197
8	33	2C47:3FZT	-186.646	26.5402	0.11081	0.991545
8	34	2C47:3HDM	-237.623	35.7154	0.278293	0.985573
8	35	2C47:3HNG	-238.169	34.122	0.199446	0.987075
8	36	2C47:3MPM	-210.555	40.3991	0.186071	0.979345
8	37	2C47:3NR9	-327.588	36.2135	0.44279	0.987645
8	38	2C47:3OY1	-277.419	36.1891	0.274254	0.986994
8	39	2C47:3PLS	-252.03	39.4684	0.251026	0.983154
8	40	2C47:3POZ	-279.291	38.0923	0.228825	0.983935
8	41	2C47:3PP0	-271.19	36.2686	0.215756	0.985155
8	42	2C47:3Q4U	-246.477	23.8402	0.280301	0.993799
8	43	2C47:3R04	-295.938	28.4863	0.384006	0.990726
8	44	2C47:3RGF	-174.969	32.0481	0.128401	0.989865
8	45	2C47:3SXS	-223.816	29.9183	0.190185	0.989311
8	46	2C47:3V8S	-251.023	38.4337	0.304674	0.987959
8	47	2C47:3VO3	-263.524	36.457	0.240958	0.986258
8	48	2C47:3VVH	-267.388	33.8649	0.155115	0.986853
8	49	2C47:3WF7	-236.492	40.2773	0.195063	0.9818
8	50	2C47:3ZBF	-282.216	27.3973	0.386124	0.991531
8	51	2C47:4AT5	-220.248	31.9463	0.176054	0.988869
8	52	2C47:4AU8	-225.618	38.9908	0.228708	0.982171
8	53	2C47:4B6L	-237.596	40.4892	0.211727	0.981263
8	54	2C47:4BKY	-316.952	39.7699	0.356074	0.983495
8	55	2C47:4CLJ	-280.367	26.5891	0.34942	0.992641
8	56	2C47:4CRS	-289.206	38.5806	0.298237	0.985847
8	57	2C47:4E93	-281.309	30.0223	0.305465	0.991961
8	58	2C47:4EYJ	-219.438	34.3439	0.183916	0.988291
8	59	2C47:4F9C	-274.892	39.3505	0.367212	0.982786
8	60	2C47:4FYO	-213.016	31.4856	0.203095	0.988146
8	61	2C47:4GCJ	-279.092	41.1466	0.277989	0.981761
8	62	2C47:4GIH	-239.092	28.3058	0.26905	0.991309
8	63	2C47:4GV1	-260.682	36.16	0.248187	0.987062
8	64	2C47:4HCU	-220.964	30.8466	0.155976	0.988437
8	65	2C47:4HGS	-368.29	283.478	0.485763	0.165172
